num_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets,commercial_assets,luxury_assets,bank_assets,default_label,drift_type,date,month
5,Not Graduate,Yes,5900000,22600000,18,630,2300000,4200000,16500000,6800000,0,none,2024-04-02,4
2,Not Graduate,Yes,5600000,20000000,10,367,13700000,5000000,19100000,6000000,1,none,2024-04-25,4
4,Graduate,No,7100000,28300000,6,850,5600000,7100000,26000000,9700000,0,none,2024-04-14,4
2,Graduate,No,6000000,13900000,4,533,3000000,9600000,14600000,4100000,1,none,2024-04-02,4
3,Graduate,No,4300000,8600000,8,881,9100000,5200000,15000000,5500000,0,none,2024-04-15,4
0,Graduate,No,3000000,11300000,16,478,5600000,2000000,9800000,2000000,1,none,2024-04-12,4
1,Graduate,No,9100000,31200000,4,508,12800000,11700000,31100000,7800000,0,none,2024-04-05,4
1,Graduate,No,7900000,24000000,12,867,20500000,10000000,30700000,9400000,0,none,2024-04-28,4
1,Graduate,Yes,5900000,16700000,16,308,5800000,8800000,19100000,5300000,1,none,2024-04-20,4
5,Graduate,Yes,5300000,18600000,4,386,2700000,9700000,11900000,4200000,0,none,2024-04-07,4
3,Not Graduate,Yes,7000000,15200000,2,709,10300000,12500000,20700000,4000000,0,none,2024-04-24,4
4,Not Graduate,Yes,2200000,8200000,14,737,5800000,2800000,8200000,1400000,0,none,2024-04-21,4
3,Not Graduate,Yes,3600000,13200000,16,557,9800000,4000000,9900000,2100000,0,none,2024-04-10,4
0,Graduate,Yes,2400000,5900000,10,650,5100000,3700000,5300000,2300000,0,none,2024-04-14,4
3,Graduate,No,2100000,8200000,6,754,900000,2900000,4900000,1000000,0,none,2024-04-14,4
1,Not Graduate,Yes,9900000,25700000,2,340,15600000,18800000,29500000,11800000,1,none,2024-04-05,4
3,Graduate,Yes,5300000,17900000,2,580,10200000,6400000,11600000,3600000,0,none,2024-04-18,4
4,Not Graduate,Yes,500000,1300000,18,762,1400000,0,1600000,300000,0,none,2024-04-24,4
1,Not Graduate,Yes,9800000,36000000,12,629,28000000,4100000,29800000,11200000,0,none,2024-04-14,4
0,Graduate,No,2000000,6200000,14,613,100000,1800000,5400000,1300000,0,none,2024-04-02,4
1,Graduate,Yes,600000,1900000,8,445,1200000,100000,1600000,300000,1,none,2024-04-26,4
2,Graduate,No,1800000,3800000,4,777,5100000,2700000,4600000,1400000,0,none,2024-04-12,4
0,Graduate,Yes,2300000,7900000,10,430,6600000,2800000,8100000,1900000,1,none,2024-04-22,4
0,Not Graduate,No,2400000,5000000,14,580,5900000,4400000,5500000,3200000,0,none,2024-04-24,4
4,Graduate,Yes,9500000,23500000,14,380,22900000,6700000,25100000,7300000,1,none,2024-04-06,4
1,Graduate,Yes,7500000,29800000,18,770,1400000,5200000,28000000,8700000,0,none,2024-04-04,4
4,Graduate,No,8400000,23400000,12,350,18700000,9100000,27500000,6700000,1,none,2024-04-13,4
0,Graduate,No,8400000,24300000,4,785,11900000,10100000,26600000,8500000,0,none,2024-04-04,4
0,Graduate,No,7500000,15900000,2,535,17500000,5700000,23600000,4500000,1,none,2024-04-22,4
0,Not Graduate,No,2000000,7000000,6,666,0,1200000,4300000,1400000,1,none,2024-04-14,4
3,Graduate,Yes,3300000,10400000,12,816,7100000,6300000,11800000,4900000,0,none,2024-04-16,4
2,Not Graduate,No,2000000,4000000,14,502,4900000,1500000,5400000,1300000,1,none,2024-04-04,4
4,Graduate,No,6300000,15000000,18,750,800000,6500000,15400000,7700000,0,none,2024-04-24,4
0,Not Graduate,Yes,2500000,8800000,14,389,7300000,1400000,8500000,3600000,1,none,2024-04-25,4
4,Graduate,Yes,3900000,10600000,2,439,300000,7600000,14800000,2500000,1,none,2024-04-01,4
2,Graduate,Yes,500000,1300000,4,427,1400000,500000,1800000,600000,1,none,2024-04-13,4
1,Graduate,Yes,2000000,5600000,14,569,5000000,1100000,7900000,1600000,0,none,2024-04-04,4
0,Not Graduate,No,1300000,3900000,16,690,3600000,1700000,4700000,800000,0,none,2024-04-20,4
2,Not Graduate,No,8600000,21700000,4,429,5500000,10800000,30900000,6000000,1,none,2024-04-18,4
0,Graduate,Yes,900000,3100000,4,355,1700000,100000,3000000,500000,0,none,2024-04-06,4
0,Graduate,No,4900000,16300000,14,479,1600000,6400000,18600000,2700000,1,none,2024-04-03,4
4,Not Graduate,No,3900000,10000000,10,530,10900000,200000,12300000,1900000,1,none,2024-04-23,4
0,Graduate,Yes,2900000,10800000,20,694,6400000,200000,10600000,2100000,0,none,2024-04-13,4
4,Graduate,Yes,9300000,35500000,6,547,2800000,17800000,27000000,13900000,1,none,2024-04-27,4
4,Graduate,No,6300000,13400000,2,504,10500000,10900000,14500000,9400000,1,none,2024-04-16,4
4,Graduate,No,1100000,3600000,8,693,2400000,1300000,3800000,1500000,0,none,2024-04-27,4
4,Graduate,Yes,4700000,13000000,6,552,5600000,8300000,11900000,2400000,0,none,2024-04-05,4
1,Not Graduate,Yes,1000000,3200000,2,710,100000,200000,3300000,900000,0,none,2024-04-04,4
1,Graduate,Yes,7500000,25000000,18,628,3500000,2200000,21700000,4700000,0,none,2024-04-21,4
0,Graduate,Yes,8800000,23600000,8,712,400000,11300000,19300000,11100000,0,none,2024-04-08,4
2,Not Graduate,No,9500000,25400000,16,451,19000000,2900000,33800000,11400000,1,none,2024-04-19,4
2,Not Graduate,No,7500000,22400000,14,695,8100000,3900000,15300000,9400000,0,none,2024-04-14,4
1,Not Graduate,No,5100000,15300000,4,721,7000000,6100000,15300000,5900000,0,none,2024-04-07,4
3,Graduate,No,3600000,8600000,20,613,9400000,300000,10300000,3300000,0,none,2024-04-14,4
5,Not Graduate,No,5000000,12400000,14,315,7400000,8600000,17000000,4000000,1,none,2024-04-06,4
2,Graduate,No,3900000,14700000,16,360,2600000,200000,8300000,2900000,1,none,2024-04-12,4
2,Graduate,No,5000000,19400000,12,315,9500000,1600000,18000000,6100000,1,none,2024-04-16,4
5,Not Graduate,No,3800000,10500000,10,759,1800000,6700000,8100000,5300000,0,none,2024-04-17,4
1,Graduate,Yes,7600000,19300000,20,835,5800000,2300000,22000000,8200000,0,none,2024-04-13,4
2,Graduate,Yes,1900000,5000000,14,641,1000000,900000,5500000,2400000,0,none,2024-04-23,4
1,Graduate,No,3100000,7600000,20,346,700000,4600000,8100000,4400000,1,none,2024-04-14,4
4,Graduate,No,9700000,26900000,10,460,11400000,3900000,31400000,9300000,1,none,2024-04-07,4
3,Graduate,Yes,5300000,16900000,2,350,15800000,3100000,14300000,6800000,0,none,2024-04-14,4
5,Graduate,No,5600000,20300000,4,772,10600000,6000000,13600000,7600000,0,none,2024-04-15,4
5,Not Graduate,Yes,4400000,8900000,4,761,8100000,1000000,14200000,3000000,0,none,2024-04-12,4
0,Graduate,No,2400000,5300000,16,482,5500000,4200000,8400000,2600000,1,none,2024-04-17,4
5,Not Graduate,Yes,8000000,29100000,4,658,10600000,8600000,28800000,4600000,0,none,2024-04-09,4
3,Not Graduate,Yes,200000,700000,18,526,400000,100000,500000,0,1,none,2024-04-22,4
2,Not Graduate,Yes,6100000,12300000,18,697,14100000,9100000,12600000,3500000,0,none,2024-04-15,4
2,Graduate,Yes,900000,2500000,16,458,-100000,100000,3200000,1100000,1,none,2024-04-12,4
2,Not Graduate,No,4100000,11100000,8,390,800000,3100000,10100000,3400000,1,none,2024-04-02,4
4,Graduate,Yes,4000000,8400000,8,717,7400000,4900000,11900000,4000000,0,none,2024-04-05,4
2,Not Graduate,No,9700000,30200000,14,769,23700000,13600000,26400000,7500000,0,none,2024-04-13,4
4,Graduate,No,5600000,20300000,20,596,5100000,10900000,12700000,7900000,0,none,2024-04-27,4
2,Graduate,Yes,6400000,24100000,6,592,2500000,6300000,20200000,6000000,0,none,2024-04-20,4
3,Graduate,No,500000,1500000,6,392,1400000,200000,1800000,600000,1,none,2024-04-23,4
2,Not Graduate,Yes,7900000,22500000,6,571,8100000,5300000,17900000,8100000,0,none,2024-04-08,4
0,Graduate,No,4200000,10300000,10,506,9300000,4500000,12400000,6000000,1,none,2024-04-27,4
1,Not Graduate,No,2300000,6600000,18,513,4600000,900000,9000000,1600000,1,none,2024-04-14,4
3,Graduate,Yes,7500000,17900000,2,680,7000000,11800000,25000000,6300000,0,none,2024-04-15,4
1,Not Graduate,Yes,5600000,13700000,8,491,10100000,3700000,18500000,4200000,1,none,2024-04-11,4
5,Not Graduate,No,3900000,14000000,4,708,700000,1800000,15600000,5200000,0,none,2024-04-01,4
0,Not Graduate,Yes,1800000,3900000,2,764,2200000,700000,3500000,1200000,0,none,2024-04-21,4
0,Graduate,No,3000000,8400000,10,361,7700000,200000,7300000,1800000,1,none,2024-04-03,4
5,Graduate,No,9200000,34800000,12,802,22000000,11000000,19800000,12500000,0,none,2024-04-17,4
4,Graduate,No,2000000,4300000,8,373,2000000,2700000,7700000,2200000,1,none,2024-04-28,4
4,Graduate,Yes,7900000,26900000,14,446,17900000,7300000,16500000,8200000,1,none,2024-04-19,4
2,Not Graduate,No,7800000,16900000,6,751,17400000,6300000,20400000,11700000,0,none,2024-04-14,4
4,Graduate,No,5800000,14000000,16,530,3800000,11300000,22200000,5400000,1,none,2024-04-22,4
2,Graduate,No,5200000,13500000,2,777,7000000,5200000,15500000,6100000,0,none,2024-04-23,4
5,Not Graduate,No,300000,600000,4,418,500000,200000,700000,200000,1,none,2024-04-08,4
1,Not Graduate,Yes,1500000,5900000,16,400,4200000,2400000,4800000,1500000,1,none,2024-04-13,4
4,Not Graduate,Yes,2900000,8900000,18,827,400000,3400000,11200000,1600000,0,none,2024-04-27,4
0,Graduate,No,1400000,5400000,8,592,4100000,400000,4300000,800000,0,none,2024-04-20,4
2,Not Graduate,Yes,1600000,6400000,4,787,1000000,300000,5500000,1100000,0,none,2024-04-03,4
1,Graduate,No,8100000,28400000,6,744,20300000,10500000,21800000,7700000,0,none,2024-04-05,4
3,Not Graduate,Yes,2500000,8800000,12,538,4900000,1800000,9100000,3300000,1,none,2024-04-09,4
3,Not Graduate,No,6900000,22700000,4,650,900000,13400000,15500000,6400000,0,none,2024-04-06,4
4,Graduate,Yes,2800000,5500000,8,875,6900000,4000000,6000000,3300000,0,none,2024-04-25,4
0,Not Graduate,No,1500000,4900000,12,651,1600000,2800000,4600000,800000,0,none,2024-04-22,4
3,Not Graduate,Yes,800000,2900000,10,644,600000,500000,2900000,400000,0,none,2024-04-02,4
5,Not Graduate,Yes,6000000,12100000,20,848,13900000,4800000,18000000,3600000,0,none,2024-04-13,4
0,Not Graduate,No,1800000,6600000,10,737,5000000,2000000,6000000,1500000,0,none,2024-04-05,4
3,Graduate,Yes,8700000,33600000,14,314,7700000,10000000,21700000,6200000,1,none,2024-04-28,4
0,Graduate,No,4700000,17500000,2,701,5400000,2300000,11700000,7000000,0,none,2024-04-27,4
2,Not Graduate,Yes,8900000,32200000,12,382,0,11300000,20500000,5400000,1,none,2024-04-25,4
2,Graduate,No,7600000,28300000,12,800,19700000,14800000,15600000,7800000,0,none,2024-04-08,4
5,Not Graduate,Yes,3900000,8300000,18,600,3900000,600000,10400000,5600000,0,none,2024-04-23,4
5,Graduate,Yes,9500000,21700000,16,307,27500000,2700000,28500000,9700000,1,none,2024-04-01,4
0,Not Graduate,Yes,1900000,5700000,18,699,5500000,200000,6500000,2000000,0,none,2024-04-20,4
3,Not Graduate,Yes,900000,2000000,18,772,2300000,700000,3500000,800000,0,none,2024-04-12,4
0,Not Graduate,No,1700000,5700000,12,422,3400000,1100000,6500000,900000,1,none,2024-04-23,4
0,Graduate,No,4400000,10600000,20,653,6800000,4600000,16800000,5400000,0,none,2024-04-11,4
0,Not Graduate,No,200000,300000,6,472,400000,100000,700000,0,1,none,2024-04-07,4
4,Not Graduate,No,9700000,26200000,4,518,26200000,0,22500000,14000000,1,none,2024-04-15,4
1,Graduate,Yes,8600000,27900000,20,415,12200000,14800000,27100000,7900000,1,none,2024-04-22,4
0,Not Graduate,Yes,5100000,11600000,10,308,8700000,1300000,10700000,7000000,1,none,2024-04-24,4
0,Graduate,Yes,4600000,12000000,12,493,4500000,700000,16200000,3600000,1,none,2024-04-11,4
0,Graduate,No,6100000,23600000,20,856,3300000,5200000,17700000,6400000,0,none,2024-04-22,4
0,Graduate,No,500000,1600000,18,865,1400000,400000,1000000,200000,0,none,2024-04-26,4
3,Graduate,No,1300000,2900000,8,733,3800000,1900000,3800000,1800000,0,none,2024-04-16,4
4,Graduate,Yes,1100000,2700000,18,301,2800000,1600000,3300000,1500000,1,none,2024-04-03,4
2,Not Graduate,No,9300000,32300000,4,586,14300000,6400000,37000000,10400000,0,none,2024-04-20,4
1,Graduate,Yes,1000000,3200000,4,888,2000000,1500000,2200000,1300000,0,none,2024-04-14,4
5,Graduate,Yes,7300000,19600000,10,373,10400000,4700000,19500000,10600000,1,none,2024-04-03,4
0,Graduate,No,8800000,20200000,4,433,16000000,4200000,30500000,12400000,1,none,2024-04-01,4
1,Graduate,Yes,9900000,34100000,14,371,24400000,7100000,29300000,6200000,1,none,2024-04-26,4
1,Graduate,Yes,3700000,12400000,12,330,3400000,1000000,10400000,2800000,1,none,2024-04-21,4
5,Not Graduate,Yes,1100000,2800000,10,647,2700000,2000000,4300000,1400000,0,none,2024-04-15,4
1,Not Graduate,No,9300000,27500000,6,364,12200000,13800000,25300000,10800000,1,none,2024-04-01,4
2,Graduate,No,300000,800000,18,819,300000,300000,900000,400000,0,none,2024-04-17,4
5,Graduate,Yes,6700000,25400000,14,820,10300000,8100000,18500000,3900000,0,none,2024-04-02,4
3,Not Graduate,No,9000000,26700000,14,638,5300000,0,31300000,5200000,0,none,2024-04-20,4
0,Graduate,Yes,1100000,2800000,18,431,500000,300000,4300000,1400000,1,none,2024-04-06,4
5,Not Graduate,No,6500000,21600000,10,419,1600000,10900000,22300000,6600000,1,none,2024-04-08,4
2,Graduate,Yes,5600000,19100000,8,350,2700000,1200000,14200000,4200000,1,none,2024-04-16,4
4,Not Graduate,Yes,9700000,32300000,18,387,11600000,14300000,20000000,5400000,1,none,2024-04-19,4
5,Not Graduate,No,8300000,20700000,2,537,8400000,14300000,19700000,7800000,1,none,2024-04-01,4
1,Not Graduate,No,3100000,6600000,20,837,4000000,4200000,12300000,4300000,0,none,2024-04-03,4
4,Graduate,No,8400000,28700000,14,878,23400000,8300000,23900000,8600000,0,none,2024-04-28,4
3,Not Graduate,No,300000,600000,6,896,300000,400000,600000,400000,0,none,2024-04-03,4
4,Not Graduate,No,4400000,17200000,4,563,4100000,3700000,12700000,2900000,0,none,2024-04-05,4
3,Graduate,No,1100000,3100000,14,359,1500000,1000000,4000000,1000000,1,none,2024-04-27,4
2,Not Graduate,Yes,2100000,5600000,16,426,400000,300000,7100000,1200000,1,none,2024-04-12,4
1,Graduate,No,2500000,6900000,20,495,4800000,3300000,5700000,3700000,1,none,2024-04-12,4
3,Not Graduate,No,9300000,36600000,6,431,22000000,14600000,32900000,8800000,1,none,2024-04-20,4
2,Not Graduate,No,4300000,8800000,6,512,7200000,6500000,16900000,2700000,1,none,2024-04-13,4
4,Not Graduate,No,8300000,23300000,20,398,18500000,11500000,17100000,9900000,1,none,2024-04-20,4
4,Graduate,Yes,8800000,27100000,2,406,16300000,6200000,26100000,5800000,0,none,2024-04-09,4
1,Not Graduate,Yes,2800000,5900000,20,728,1000000,3200000,10300000,1400000,0,none,2024-04-07,4
5,Not Graduate,Yes,6900000,15700000,14,887,13800000,5300000,25200000,4500000,0,none,2024-04-04,4
4,Not Graduate,Yes,3100000,8600000,14,427,3100000,3800000,9900000,3700000,1,none,2024-04-19,4
5,Graduate,No,1400000,3400000,6,697,2000000,500000,4600000,1600000,0,none,2024-04-22,4
0,Graduate,No,6000000,23600000,6,776,13800000,2700000,23400000,8800000,0,none,2024-04-19,4
4,Not Graduate,No,2700000,10700000,6,857,7400000,4200000,8200000,2800000,0,none,2024-04-06,4
0,Graduate,Yes,5400000,19500000,16,758,2600000,2700000,18300000,6000000,0,none,2024-04-27,4
5,Graduate,Yes,6900000,18600000,18,307,3500000,4800000,25300000,4200000,1,none,2024-04-13,4
1,Graduate,No,9500000,23000000,10,627,28500000,11500000,21700000,9100000,0,none,2024-04-11,4
5,Graduate,No,1200000,2400000,14,495,1800000,1800000,4100000,1300000,1,none,2024-04-13,4
3,Not Graduate,No,3400000,8100000,12,385,6100000,4000000,10700000,4000000,1,none,2024-04-13,4
1,Graduate,Yes,2600000,8600000,6,730,800000,2900000,6000000,3100000,0,none,2024-04-28,4
3,Not Graduate,No,2200000,8300000,18,314,1100000,900000,5800000,2000000,1,none,2024-04-25,4
1,Graduate,No,600000,1200000,10,561,900000,300000,1400000,600000,0,none,2024-04-22,4
3,Not Graduate,Yes,4000000,11600000,6,539,5900000,2600000,12100000,4700000,1,none,2024-04-28,4
1,Graduate,No,8300000,28900000,12,529,18300000,3900000,32500000,5800000,1,none,2024-04-20,4
3,Not Graduate,No,2000000,5800000,8,799,3000000,3100000,5500000,1000000,0,none,2024-04-15,4
3,Graduate,Yes,4400000,15800000,18,779,7200000,5400000,14900000,3600000,0,none,2024-04-21,4
4,Not Graduate,No,6100000,22400000,18,351,11800000,5000000,24400000,4800000,1,none,2024-04-13,4
4,Graduate,Yes,6900000,19000000,14,330,9300000,7100000,18800000,8400000,1,none,2024-04-22,4
4,Graduate,No,1300000,4600000,10,312,1800000,600000,3100000,800000,1,none,2024-04-11,4
0,Graduate,No,6800000,27000000,4,429,17100000,7600000,21400000,9400000,0,none,2024-04-19,4
0,Graduate,No,7500000,27300000,20,553,11600000,2800000,26200000,6100000,0,none,2024-04-08,4
2,Graduate,No,5300000,16700000,18,339,4600000,3300000,12000000,4100000,1,none,2024-04-20,4
2,Not Graduate,No,300000,600000,2,383,600000,300000,1100000,400000,1,none,2024-04-08,4
1,Graduate,No,5000000,18800000,14,325,13100000,5700000,12800000,4300000,1,none,2024-04-10,4
0,Graduate,Yes,2900000,9700000,2,820,6700000,1600000,9100000,3900000,0,none,2024-04-26,4
5,Graduate,Yes,8000000,27200000,6,348,6400000,300000,16700000,7100000,1,none,2024-04-16,4
0,Graduate,Yes,5000000,18400000,12,752,14600000,4000000,10500000,6500000,0,none,2024-04-19,4
4,Graduate,No,4800000,14000000,2,695,11300000,1700000,15400000,4600000,0,none,2024-04-26,4
2,Not Graduate,No,2500000,8600000,8,835,2500000,4000000,7700000,1300000,0,none,2024-04-23,4
0,Graduate,Yes,9400000,19200000,20,708,21200000,16300000,23400000,13200000,0,none,2024-04-11,4
5,Not Graduate,Yes,2500000,9600000,6,345,1900000,1900000,6800000,2600000,1,none,2024-04-13,4
3,Not Graduate,Yes,1500000,5100000,6,352,100000,200000,5600000,900000,1,none,2024-04-28,4
0,Not Graduate,No,2900000,6900000,10,320,5100000,500000,7700000,1500000,1,none,2024-04-09,4
0,Graduate,Yes,7500000,28900000,10,632,21700000,10700000,24700000,9900000,0,none,2024-04-20,4
0,Not Graduate,Yes,4800000,17500000,2,371,11700000,6800000,18700000,3500000,0,none,2024-04-24,4
2,Graduate,No,4600000,15600000,2,764,7700000,1500000,16000000,5800000,0,none,2024-04-19,4
2,Graduate,Yes,4700000,16200000,12,802,2300000,5400000,14800000,6700000,0,none,2024-04-16,4
3,Graduate,Yes,9000000,18600000,16,518,18400000,17600000,28900000,10300000,1,none,2024-04-07,4
3,Not Graduate,Yes,500000,1700000,4,824,500000,600000,1400000,400000,0,none,2024-04-19,4
4,Graduate,No,9700000,36400000,4,772,13800000,11300000,38100000,13500000,0,none,2024-04-12,4
2,Graduate,No,3200000,10400000,10,556,8200000,5600000,11500000,4500000,0,none,2024-04-15,4
4,Not Graduate,Yes,6300000,15200000,16,415,15500000,1800000,20700000,7900000,1,none,2024-04-23,4
1,Not Graduate,No,3800000,9800000,8,335,100000,5100000,14200000,1800000,1,none,2024-04-14,4
5,Not Graduate,No,500000,1500000,6,433,-100000,700000,1900000,700000,1,none,2024-04-11,4
1,Graduate,No,2900000,10900000,20,445,6600000,2800000,9300000,2600000,1,none,2024-04-26,4
3,Not Graduate,Yes,8400000,27000000,8,746,15000000,8400000,27000000,12500000,0,none,2024-04-10,4
1,Graduate,No,1900000,6000000,20,540,1100000,1400000,4300000,1300000,1,none,2024-04-27,4
4,Graduate,No,9300000,24900000,14,455,27600000,4700000,35100000,13900000,1,none,2024-04-11,4
2,Not Graduate,No,1600000,5100000,6,784,1400000,2400000,4500000,1400000,0,none,2024-04-06,4
3,Graduate,Yes,4000000,10600000,10,318,1500000,5100000,8000000,4900000,1,none,2024-04-02,4
3,Graduate,No,9100000,29700000,20,506,7100000,4500000,33300000,12800000,1,none,2024-04-11,4
0,Graduate,No,6400000,14000000,8,486,5100000,12700000,23900000,3700000,1,none,2024-04-19,4
5,Graduate,Yes,5700000,12800000,14,488,13600000,1000000,13200000,5500000,1,none,2024-04-06,4
1,Graduate,No,9200000,18800000,2,351,22400000,2200000,31500000,13000000,1,none,2024-04-14,4
3,Graduate,Yes,4100000,14600000,16,760,4700000,6600000,14900000,3000000,0,none,2024-04-20,4
3,Not Graduate,Yes,6300000,23900000,16,656,12700000,9300000,15200000,5100000,0,none,2024-04-06,4
1,Not Graduate,Yes,8100000,26900000,6,522,23000000,2100000,18700000,4200000,1,none,2024-04-17,4
5,Not Graduate,Yes,7500000,17000000,8,300,7800000,8300000,18900000,6700000,1,none,2024-04-10,4
5,Graduate,No,5800000,13700000,6,369,10500000,2700000,12100000,3000000,1,none,2024-04-28,4
2,Graduate,No,5800000,13300000,4,878,8400000,5400000,18600000,4500000,0,none,2024-04-01,4
4,Not Graduate,No,4300000,16500000,4,539,10600000,6100000,9300000,2100000,0,none,2024-04-03,4
5,Not Graduate,No,4000000,14100000,18,653,5800000,4100000,9400000,5400000,0,none,2024-04-08,4
1,Not Graduate,Yes,8400000,23000000,12,657,15400000,14800000,31900000,8200000,0,none,2024-04-08,4
3,Graduate,No,2300000,6800000,10,418,2800000,2700000,6300000,1400000,1,none,2024-04-27,4
1,Graduate,No,7500000,16000000,10,541,16300000,4500000,22400000,5100000,1,none,2024-04-20,4
3,Graduate,No,1400000,3200000,8,753,2200000,2000000,3600000,2000000,0,none,2024-04-22,4
5,Graduate,No,7000000,18400000,12,520,4700000,11900000,17000000,3800000,1,none,2024-04-15,4
1,Not Graduate,Yes,3400000,7200000,8,741,4300000,6600000,11500000,3900000,0,none,2024-04-24,4
4,Graduate,Yes,2500000,8000000,8,464,4000000,3000000,9000000,3000000,1,none,2024-04-07,4
0,Not Graduate,No,5700000,15600000,16,742,700000,5800000,11400000,6800000,0,none,2024-04-11,4
3,Not Graduate,No,2400000,8200000,10,531,6800000,1900000,5700000,2000000,1,none,2024-04-07,4
5,Not Graduate,No,4600000,11500000,16,668,6500000,3100000,10200000,5500000,0,none,2024-04-04,4
1,Not Graduate,No,5700000,21800000,18,657,14100000,3200000,21800000,3200000,0,none,2024-04-25,4
2,Graduate,Yes,2400000,7500000,4,851,3100000,700000,5600000,2400000,0,none,2024-04-12,4
0,Graduate,Yes,3500000,10800000,14,838,4700000,6800000,13900000,1700000,0,none,2024-04-26,4
3,Graduate,Yes,8800000,30200000,8,607,13600000,12700000,21500000,5900000,0,none,2024-04-06,4
2,Not Graduate,No,8700000,22700000,4,365,8200000,14800000,30200000,7200000,1,none,2024-04-14,4
3,Not Graduate,Yes,4800000,14200000,12,369,3200000,200000,14000000,3000000,1,none,2024-04-12,4
4,Graduate,Yes,6900000,13800000,16,715,2100000,6100000,20900000,8200000,0,none,2024-04-11,4
4,Not Graduate,Yes,9800000,23800000,8,634,12800000,9300000,37600000,6100000,0,none,2024-04-19,4
5,Not Graduate,Yes,9600000,29600000,4,446,22900000,3500000,36600000,13200000,0,none,2024-04-21,4
4,Not Graduate,Yes,6000000,13200000,6,455,7300000,5900000,16500000,7100000,1,none,2024-04-05,4
5,Not Graduate,Yes,7300000,22500000,2,846,9800000,4700000,20300000,5700000,0,none,2024-04-14,4
2,Not Graduate,Yes,400000,1400000,2,480,200000,700000,1600000,200000,0,none,2024-04-21,4
0,Not Graduate,No,8500000,33900000,4,665,8500000,12800000,17900000,4500000,0,none,2024-04-24,4
2,Not Graduate,No,1200000,4100000,8,497,2700000,700000,3700000,1300000,1,none,2024-04-16,4
0,Graduate,No,8000000,29800000,12,736,600000,15700000,30800000,8400000,0,none,2024-04-25,4
4,Graduate,No,6900000,14700000,2,496,12000000,7000000,15500000,4000000,1,none,2024-04-13,4
0,Not Graduate,No,9100000,30100000,8,322,26200000,9500000,18800000,5900000,1,none,2024-04-25,4
3,Graduate,No,7500000,22200000,8,741,6600000,6900000,17600000,11000000,0,none,2024-04-22,4
2,Not Graduate,No,4100000,16200000,6,546,3500000,3100000,15100000,3700000,1,none,2024-04-22,4
0,Graduate,No,5000000,14400000,4,874,3000000,9300000,14100000,3900000,0,none,2024-04-25,4
2,Not Graduate,No,8400000,25900000,16,621,8600000,13400000,33500000,4200000,0,none,2024-04-20,4
0,Graduate,Yes,9000000,33100000,20,734,2800000,5900000,25300000,10300000,0,none,2024-04-22,4
2,Graduate,No,5100000,19100000,8,457,13200000,5100000,16400000,7600000,1,none,2024-04-04,4
5,Graduate,Yes,1300000,4300000,2,595,1300000,500000,2900000,1500000,0,none,2024-04-11,4
1,Graduate,No,1100000,3500000,8,562,2300000,1200000,3200000,500000,0,none,2024-04-17,4
3,Graduate,Yes,3600000,10700000,16,312,2300000,1600000,13100000,5200000,1,none,2024-04-07,4
4,Graduate,No,1500000,3400000,10,778,3800000,300000,4000000,2200000,0,none,2024-04-14,4
5,Not Graduate,No,600000,1500000,14,543,300000,900000,2100000,300000,1,none,2024-04-26,4
4,Graduate,Yes,3900000,14300000,20,477,1000000,4600000,9100000,2900000,1,none,2024-04-11,4
5,Not Graduate,Yes,3200000,11800000,16,565,8100000,2700000,9200000,1800000,0,none,2024-04-28,4
4,Graduate,Yes,500000,1200000,4,627,0,500000,1800000,700000,0,none,2024-04-22,4
1,Not Graduate,Yes,5400000,20700000,8,753,1900000,800000,19000000,3600000,0,none,2024-04-09,4
4,Not Graduate,Yes,8100000,19400000,6,346,7800000,9300000,29300000,4500000,1,none,2024-04-23,4
4,Graduate,No,1800000,4100000,8,777,2200000,2500000,3600000,1900000,0,none,2024-04-13,4
1,Graduate,No,8200000,17500000,4,609,4500000,5600000,24100000,7700000,0,none,2024-04-23,4
1,Not Graduate,No,2700000,9400000,18,704,5300000,2300000,6400000,2400000,0,none,2024-04-18,4
1,Not Graduate,Yes,3600000,13400000,16,732,5200000,6700000,7300000,3300000,0,none,2024-04-28,4
0,Graduate,No,8300000,19400000,18,649,2500000,16100000,24300000,11300000,0,none,2024-04-11,4
3,Not Graduate,Yes,6100000,22800000,18,640,16800000,7300000,19600000,6000000,0,none,2024-04-15,4
2,Graduate,Yes,7800000,25400000,10,513,22100000,600000,23500000,9800000,1,none,2024-04-25,4
0,Not Graduate,Yes,7800000,19000000,12,333,15400000,14900000,30600000,9600000,1,none,2024-04-26,4
5,Graduate,No,9400000,27900000,4,870,1100000,200000,29500000,10400000,0,none,2024-04-25,4
2,Not Graduate,Yes,1100000,2200000,4,874,1900000,1300000,2100000,900000,0,none,2024-04-22,4
0,Not Graduate,No,3000000,7000000,12,409,6400000,4900000,8000000,3500000,1,none,2024-04-19,4
2,Not Graduate,No,2100000,5100000,12,674,2200000,3200000,6400000,2400000,0,none,2024-04-01,4
1,Graduate,No,4400000,10800000,12,674,9600000,2700000,17200000,5300000,0,none,2024-04-04,4
4,Not Graduate,No,4100000,13500000,18,490,4700000,6200000,13900000,2000000,1,none,2024-04-14,4
4,Graduate,Yes,1400000,2900000,6,723,3800000,0,4700000,1600000,0,none,2024-04-14,4
