date,month,transaction_amount,customer_age,customer_type,risk_score,num_past_defaults,transaction_frequency,region,default_label,drift_injected
2024-06-22,6,42856.69,43,Corporate,0.0639,1,19,North,1,concept_drift
2024-06-03,6,66696.68,44,Retail,0.2891,0,4,North,1,concept_drift
2024-06-25,6,41815.39,39,Corporate,0.4589,0,11,West,0,concept_drift
2024-06-10,6,51811.69,38,Corporate,0.3334,1,20,East,0,concept_drift
2024-06-13,6,83044.27,52,Retail,0.4532,0,15,South,0,concept_drift
2024-06-11,6,35641.21,49,Corporate,0.1794,0,24,North,0,concept_drift
2024-06-01,6,58093.62,29,Retail,0.0604,0,9,East,0,concept_drift
2024-06-14,6,54328.18,53,Retail,0.288,2,21,East,1,concept_drift
2024-06-02,6,57922.39,64,Corporate,0.2763,0,28,West,1,concept_drift
2024-06-22,6,45726.45,27,SME,0.2553,1,11,East,1,concept_drift
2024-06-12,6,41116.16,29,Retail,0.221,0,10,West,0,concept_drift
2024-06-04,6,53397.39,43,Retail,0.13,0,10,East,0,concept_drift
2024-06-12,6,43159.56,61,Retail,0.2345,0,19,South,0,concept_drift
2024-06-26,6,15025.43,52,SME,0.0822,1,25,South,0,concept_drift
2024-06-01,6,37633.01,27,SME,0.8398,1,1,West,0,concept_drift
2024-06-10,6,45250.0,25,SME,0.1283,0,17,South,0,concept_drift
2024-06-04,6,33832.26,28,Retail,0.1704,0,19,North,0,concept_drift
2024-06-02,6,52264.8,55,SME,0.3375,1,18,West,0,concept_drift
2024-06-25,6,38636.06,48,Retail,0.0581,0,24,East,1,concept_drift
2024-06-23,6,49348.42,23,Retail,0.4699,0,21,North,0,concept_drift
2024-06-22,6,82518.09,35,Corporate,0.3516,0,26,West,0,concept_drift
2024-06-28,6,68405.04,62,SME,0.7066,0,17,West,0,concept_drift
2024-06-25,6,58872.38,50,Corporate,0.1602,1,19,West,1,concept_drift
2024-06-13,6,77138.43,60,Corporate,0.1542,1,3,West,1,concept_drift
2024-06-08,6,48911.21,43,SME,0.0913,0,13,East,0,concept_drift
2024-06-02,6,49063.88,26,Retail,0.3036,0,2,East,0,concept_drift
2024-06-03,6,34166.06,39,Corporate,0.28,0,9,South,0,concept_drift
2024-06-15,6,69172.33,37,Retail,0.0813,0,13,West,1,concept_drift
2024-06-07,6,79354.89,27,Retail,0.1751,0,1,South,0,concept_drift
2024-06-10,6,63611.14,22,Retail,0.2265,1,10,North,1,concept_drift
2024-06-20,6,71350.79,33,SME,0.5462,0,21,East,0,concept_drift
2024-06-11,6,8939.94,45,SME,0.4639,0,25,West,0,concept_drift
2024-06-22,6,85095.45,32,Retail,0.1382,0,28,East,1,concept_drift
2024-06-25,6,48434.85,64,Corporate,0.1953,0,3,North,1,concept_drift
2024-06-23,6,85339.52,62,Retail,0.2928,0,10,South,1,concept_drift
2024-06-14,6,75974.76,55,Retail,0.1899,0,19,East,1,concept_drift
2024-06-19,6,61586.38,50,Retail,0.2664,0,7,East,0,concept_drift
2024-06-14,6,44854.47,53,Retail,0.2288,0,17,West,1,concept_drift
2024-06-22,6,52373.59,42,Retail,0.45,1,29,East,0,concept_drift
2024-06-23,6,21349.63,61,Corporate,0.3956,0,25,West,0,concept_drift
2024-06-01,6,63961.99,54,Retail,0.167,3,23,South,1,concept_drift
2024-06-07,6,11674.92,54,Corporate,0.1101,0,28,West,1,concept_drift
2024-06-05,6,45519.67,49,Retail,0.5487,0,12,South,0,concept_drift
2024-06-07,6,73148.56,57,SME,0.2277,0,8,North,1,concept_drift
2024-06-13,6,60810.87,22,Corporate,0.3254,0,18,South,0,concept_drift
2024-06-07,6,27051.28,33,Corporate,0.2289,0,3,South,0,concept_drift
2024-06-22,6,29895.42,54,Retail,0.1715,0,25,North,0,concept_drift
2024-06-19,6,41038.47,26,Retail,0.3287,1,4,North,0,concept_drift
2024-06-25,6,51175.64,23,SME,0.2696,2,21,East,0,concept_drift
2024-06-13,6,63148.26,57,Retail,0.288,0,25,South,0,concept_drift
2024-06-16,6,59062.07,45,Retail,0.3289,0,26,West,1,concept_drift
2024-06-21,6,34118.69,64,SME,0.1141,0,8,North,1,concept_drift
2024-06-25,6,59280.99,42,Retail,0.1326,0,5,North,1,concept_drift
2024-06-15,6,60880.06,51,Corporate,0.2791,0,11,East,1,concept_drift
2024-06-19,6,57327.8,36,Retail,0.3898,0,2,South,0,concept_drift
2024-06-07,6,87172.77,30,Retail,0.2161,1,19,East,1,concept_drift
2024-06-05,6,60894.78,53,Retail,0.2557,0,3,West,0,concept_drift
2024-06-14,6,64517.34,29,Retail,0.142,0,12,South,1,concept_drift
2024-06-23,6,78137.88,44,Retail,0.1836,0,7,North,1,concept_drift
2024-06-16,6,62751.76,48,Corporate,0.1792,0,6,West,1,concept_drift
2024-06-24,6,41734.16,63,SME,0.3002,0,23,East,0,concept_drift
2024-06-11,6,68640.54,29,Corporate,0.3297,1,8,South,0,concept_drift
2024-06-24,6,43979.09,50,Retail,0.5927,0,27,West,0,concept_drift
2024-06-21,6,35260.87,32,Corporate,0.3283,0,5,North,0,concept_drift
2024-06-11,6,36545.34,42,Corporate,0.6039,0,13,East,0,concept_drift
2024-06-12,6,68470.23,60,Retail,0.2256,1,13,East,0,concept_drift
2024-06-21,6,59303.69,51,Retail,0.0627,0,22,North,0,concept_drift
2024-06-13,6,65912.54,54,Corporate,0.1875,1,1,South,1,concept_drift
2024-06-08,6,59376.36,24,Corporate,0.3438,0,14,South,0,concept_drift
2024-06-06,6,52832.71,34,SME,0.4471,0,4,East,1,concept_drift
2024-06-22,6,54770.17,57,SME,0.3683,0,22,North,0,concept_drift
2024-06-02,6,58866.18,44,Retail,0.2556,0,20,South,1,concept_drift
2024-06-23,6,40962.65,47,Corporate,0.17,1,29,West,0,concept_drift
2024-06-10,6,30645.5,31,Retail,0.2484,1,1,South,1,concept_drift
2024-06-23,6,42723.27,59,Retail,0.2478,1,14,South,1,concept_drift
2024-06-22,6,58161.85,57,Corporate,0.0953,0,19,East,1,concept_drift
2024-06-27,6,40282.44,44,SME,0.5019,0,19,East,0,concept_drift
2024-06-02,6,81944.25,29,SME,0.2168,1,3,East,1,concept_drift
2024-06-11,6,56618.95,35,Corporate,0.082,0,20,South,1,concept_drift
2024-06-05,6,51792.31,45,Retail,0.6278,2,11,North,0,concept_drift
2024-06-06,6,40904.94,39,Retail,0.3464,0,9,North,0,concept_drift
2024-06-16,6,63736.06,61,Retail,0.3091,0,25,North,0,concept_drift
2024-06-28,6,31820.87,58,SME,0.0899,0,24,West,0,concept_drift
2024-06-20,6,54736.57,46,Corporate,0.5634,0,19,East,0,concept_drift
2024-06-10,6,43467.05,41,Corporate,0.1124,0,28,South,1,concept_drift
2024-06-14,6,51813.94,46,Corporate,0.2538,0,2,South,1,concept_drift
2024-06-06,6,57294.1,38,Corporate,0.3637,1,13,North,0,concept_drift
2024-06-05,6,32815.07,25,Corporate,0.6701,0,3,West,0,concept_drift
2024-06-27,6,24936.02,42,Retail,0.2574,0,11,South,1,concept_drift
2024-06-10,6,36025.21,41,Retail,0.2035,0,14,North,1,concept_drift
2024-06-12,6,63188.63,62,SME,0.5747,0,15,East,0,concept_drift
2024-06-25,6,55597.0,38,Retail,0.2023,1,5,West,0,concept_drift
2024-06-27,6,43956.48,56,SME,0.1121,1,7,West,1,concept_drift
2024-06-22,6,79522.21,62,SME,0.1954,0,2,North,0,concept_drift
2024-06-17,6,69276.48,44,Corporate,0.3338,0,6,East,0,concept_drift
2024-06-26,6,65651.93,42,Retail,0.0684,0,11,West,1,concept_drift
2024-06-16,6,39136.92,64,Retail,0.3613,0,27,South,0,concept_drift
2024-06-10,6,65485.21,42,Retail,0.6178,0,2,West,0,concept_drift
2024-06-17,6,55110.62,45,SME,0.3915,0,13,South,0,concept_drift
2024-06-02,6,39166.03,58,SME,0.1072,3,1,East,0,concept_drift
2024-06-02,6,48438.49,39,Retail,0.0587,0,27,West,0,concept_drift
2024-06-14,6,34423.48,40,Retail,0.6628,0,3,West,0,concept_drift
2024-06-27,6,39297.73,26,SME,0.0998,0,20,South,0,concept_drift
2024-06-04,6,32837.36,48,Retail,0.1295,0,2,West,1,concept_drift
2024-06-26,6,64348.31,27,SME,0.3937,0,19,East,0,concept_drift
2024-06-12,6,48936.11,35,Retail,0.3111,0,28,North,0,concept_drift
2024-06-02,6,35876.02,24,SME,0.1746,0,22,East,1,concept_drift
2024-06-14,6,57760.61,22,Retail,0.0399,1,9,North,0,concept_drift
2024-06-24,6,50022.55,52,Retail,0.3066,0,18,South,0,concept_drift
2024-06-24,6,65757.58,31,Retail,0.1899,0,23,North,0,concept_drift
2024-06-27,6,52000.05,52,SME,0.265,0,1,North,0,concept_drift
2024-06-18,6,28442.18,38,Retail,0.4777,0,20,West,0,concept_drift
2024-06-25,6,42548.85,60,Corporate,0.4557,1,14,South,1,concept_drift
2024-06-25,6,32642.08,61,Retail,0.5152,0,29,West,0,concept_drift
2024-06-09,6,58445.12,37,SME,0.4666,0,14,South,0,concept_drift
2024-06-25,6,66266.91,48,Retail,0.3311,0,18,West,0,concept_drift
2024-06-28,6,26840.28,37,Retail,0.1221,1,13,North,1,concept_drift
2024-06-23,6,48132.56,62,Retail,0.1862,0,4,East,1,concept_drift
2024-06-25,6,67291.26,25,Corporate,0.2287,1,18,North,1,concept_drift
2024-06-24,6,26613.46,63,Retail,0.4349,1,19,West,1,concept_drift
2024-06-26,6,43474.76,48,Retail,0.3624,0,24,South,0,concept_drift
2024-06-08,6,49996.55,30,SME,0.5267,0,4,East,0,concept_drift
2024-06-07,6,66011.65,46,Retail,0.1308,0,6,North,1,concept_drift
2024-06-13,6,58170.34,45,Retail,0.4673,0,12,South,0,concept_drift
2024-06-02,6,61235.52,49,Retail,0.3669,0,9,West,0,concept_drift
2024-06-02,6,59036.9,39,Retail,0.399,0,13,East,0,concept_drift
2024-06-16,6,44403.03,47,Retail,0.703,0,24,South,0,concept_drift
2024-06-16,6,74651.11,31,SME,0.3169,0,14,East,0,concept_drift
2024-06-24,6,39936.36,55,Retail,0.4282,1,15,North,0,concept_drift
2024-06-18,6,8323.84,59,Corporate,0.0632,0,14,East,0,concept_drift
2024-06-02,6,22991.88,32,Retail,0.2195,1,18,East,1,concept_drift
2024-06-07,6,48246.64,35,Corporate,0.2024,0,2,North,0,concept_drift
2024-06-07,6,45026.83,59,SME,0.1564,0,3,West,1,concept_drift
2024-06-17,6,41954.53,22,Retail,0.2044,0,18,East,1,concept_drift
2024-06-27,6,52253.07,38,Retail,0.2251,1,19,North,0,concept_drift
2024-06-23,6,68006.42,38,Retail,0.1984,0,18,South,1,concept_drift
2024-06-12,6,56810.42,31,SME,0.1663,0,15,South,1,concept_drift
2024-06-13,6,59728.25,51,Retail,0.1084,0,22,South,1,concept_drift
2024-06-05,6,33803.19,63,SME,0.063,0,25,West,0,concept_drift
2024-06-15,6,42208.26,54,Retail,0.1564,0,24,North,1,concept_drift
2024-06-21,6,60505.34,23,Retail,0.6226,0,6,North,0,concept_drift
2024-06-28,6,51620.18,41,Retail,0.5471,1,4,North,0,concept_drift
2024-06-02,6,57155.93,53,Retail,0.2081,0,10,North,1,concept_drift
2024-06-06,6,59205.86,24,Corporate,0.3449,0,12,West,0,concept_drift
2024-06-04,6,52492.85,57,Corporate,0.331,2,5,West,0,concept_drift
2024-06-23,6,73728.59,26,Corporate,0.1879,1,20,South,0,concept_drift
2024-06-13,6,42026.96,41,Corporate,0.1346,0,5,North,0,concept_drift
2024-06-02,6,37713.63,24,SME,0.1527,0,16,South,1,concept_drift
2024-06-24,6,23525.47,24,Corporate,0.1692,1,18,East,0,concept_drift
2024-06-05,6,61229.05,57,Retail,0.4852,2,15,East,0,concept_drift
2024-06-08,6,41449.19,27,Retail,0.4194,0,8,South,0,concept_drift
2024-06-16,6,68990.09,60,Retail,0.1192,0,1,West,1,concept_drift
2024-06-07,6,53719.29,57,Retail,0.2483,1,9,East,0,concept_drift
2024-06-03,6,44917.51,45,Corporate,0.3672,0,12,South,0,concept_drift
2024-06-25,6,34180.43,59,Corporate,0.073,0,1,North,1,concept_drift
2024-06-09,6,62697.67,58,Corporate,0.389,0,5,South,0,concept_drift
2024-06-13,6,49191.69,29,Corporate,0.1626,1,9,North,1,concept_drift
2024-06-02,6,54017.03,59,Retail,0.074,0,1,East,1,concept_drift
2024-06-19,6,59066.62,37,Retail,0.1985,0,14,South,1,concept_drift
2024-06-11,6,53986.29,64,Corporate,0.4826,0,17,North,0,concept_drift
2024-06-26,6,37252.72,22,Retail,0.2353,0,3,West,0,concept_drift
2024-06-10,6,57819.02,35,SME,0.3478,0,16,South,0,concept_drift
2024-06-11,6,62303.01,31,Retail,0.0711,0,8,West,1,concept_drift
2024-06-17,6,55403.44,31,Corporate,0.1156,0,19,South,0,concept_drift
2024-06-17,6,59485.23,43,SME,0.1265,0,28,West,1,concept_drift
2024-06-03,6,60883.16,61,Retail,0.0833,0,15,South,1,concept_drift
2024-06-12,6,44059.06,62,Retail,0.022,1,2,West,1,concept_drift
2024-06-03,6,43496.64,52,Retail,0.4791,0,6,East,0,concept_drift
2024-06-05,6,83401.8,25,Retail,0.3557,0,10,North,1,concept_drift
2024-06-06,6,69886.4,64,Corporate,0.4477,1,21,East,0,concept_drift
2024-06-20,6,49276.91,44,Retail,0.0862,0,13,West,0,concept_drift
2024-06-10,6,60242.43,62,Retail,0.1127,1,28,North,0,concept_drift
2024-06-11,6,35934.73,33,Corporate,0.4564,0,15,West,0,concept_drift
2024-06-23,6,41016.78,29,Retail,0.3722,0,11,South,0,concept_drift
2024-06-19,6,31296.36,45,Corporate,0.4888,1,9,West,0,concept_drift
2024-06-20,6,54284.92,22,Retail,0.1901,2,27,East,1,concept_drift
2024-06-11,6,54460.48,47,Retail,0.2084,1,14,North,0,concept_drift
2024-06-21,6,66257.39,43,Retail,0.1125,0,3,West,1,concept_drift
2024-06-08,6,46819.49,64,Retail,0.4235,1,20,North,1,concept_drift
2024-06-09,6,65998.82,46,SME,0.4956,0,27,East,0,concept_drift
2024-06-03,6,59793.7,52,Retail,0.0851,0,26,North,1,concept_drift
2024-06-01,6,86888.47,55,Retail,0.3332,3,16,North,0,concept_drift
2024-06-02,6,75006.74,58,Retail,0.1545,1,8,South,0,concept_drift
2024-06-02,6,72382.35,32,Retail,0.6939,0,11,North,0,concept_drift
2024-06-03,6,62535.24,25,Corporate,0.3161,0,2,West,0,concept_drift
2024-06-18,6,36586.62,29,Retail,0.0583,1,5,North,1,concept_drift
2024-06-27,6,54391.91,56,Retail,0.145,0,29,East,1,concept_drift
2024-06-17,6,83713.33,46,Retail,0.1267,0,12,North,1,concept_drift
2024-06-12,6,57604.32,52,Retail,0.2878,0,9,South,0,concept_drift
2024-06-27,6,37673.32,44,Retail,0.1527,0,11,East,1,concept_drift
2024-06-06,6,55039.54,61,Corporate,0.4347,0,16,West,0,concept_drift
2024-06-07,6,35155.93,59,SME,0.4427,0,25,East,0,concept_drift
2024-06-28,6,37157.09,25,Retail,0.4059,0,10,North,0,concept_drift
2024-06-17,6,56193.49,57,Retail,0.1713,0,25,East,1,concept_drift
2024-06-09,6,61093.19,28,Corporate,0.243,0,11,West,0,concept_drift
2024-06-23,6,38031.17,31,Retail,0.2411,0,1,West,1,concept_drift
2024-06-12,6,41606.65,27,Retail,0.0742,0,1,East,1,concept_drift
2024-06-14,6,28604.37,52,Retail,0.739,0,1,East,0,concept_drift
2024-06-11,6,48060.59,25,Corporate,0.1896,0,24,South,1,concept_drift
2024-06-04,6,20809.59,42,Retail,0.6614,0,20,West,0,concept_drift
2024-06-19,6,45512.82,63,Retail,0.3368,0,15,South,0,concept_drift
2024-06-06,6,51193.66,41,Corporate,0.1626,0,9,North,1,concept_drift
2024-06-19,6,23663.16,38,Corporate,0.4287,0,27,West,0,concept_drift
2024-06-16,6,34891.13,27,Corporate,0.1617,0,6,West,1,concept_drift
2024-06-16,6,49098.62,32,Corporate,0.5041,0,19,South,0,concept_drift
2024-06-04,6,47051.35,39,Retail,0.3642,1,8,North,0,concept_drift
2024-06-25,6,47744.56,30,Retail,0.3769,0,17,East,0,concept_drift
2024-06-05,6,54320.19,33,Retail,0.1372,1,12,West,1,concept_drift
2024-06-10,6,24924.76,52,SME,0.1635,0,2,South,0,concept_drift
2024-06-05,6,60629.9,52,Corporate,0.4316,1,8,West,0,concept_drift
2024-06-09,6,45219.09,64,Corporate,0.6242,0,1,South,0,concept_drift
2024-06-18,6,41057.04,55,SME,0.2905,1,28,South,0,concept_drift
2024-06-23,6,22027.17,37,Corporate,0.1908,0,13,South,1,concept_drift
2024-06-23,6,45986.34,62,Corporate,0.1931,0,11,West,0,concept_drift
2024-06-06,6,57680.45,33,Corporate,0.2599,1,21,East,1,concept_drift
2024-06-14,6,52123.58,34,Retail,0.1997,0,19,East,0,concept_drift
2024-06-20,6,52562.19,57,SME,0.2234,0,2,South,1,concept_drift
2024-06-23,6,44914.35,34,Corporate,0.0266,0,20,East,1,concept_drift
2024-06-16,6,49091.77,23,Retail,0.3651,0,18,East,1,concept_drift
2024-06-03,6,33388.08,36,Retail,0.2615,1,21,West,0,concept_drift
2024-06-25,6,49928.51,34,SME,0.4369,0,24,East,0,concept_drift
2024-06-01,6,42633.48,55,Retail,0.042,0,4,North,1,concept_drift
2024-06-06,6,33128.01,47,Retail,0.134,0,7,South,0,concept_drift
2024-06-01,6,61320.79,27,Retail,0.5911,0,5,North,0,concept_drift
2024-06-06,6,26375.0,42,SME,0.2664,0,9,West,0,concept_drift
2024-06-21,6,57864.28,54,Retail,0.3821,1,13,West,0,concept_drift
2024-06-27,6,58807.22,36,SME,0.1721,0,18,North,1,concept_drift
2024-06-05,6,42091.42,56,SME,0.2747,0,15,West,0,concept_drift
2024-06-27,6,65456.13,49,SME,0.3564,0,18,East,0,concept_drift
2024-06-26,6,41774.9,63,Corporate,0.0959,0,1,North,1,concept_drift
2024-06-12,6,40832.66,27,Corporate,0.2068,1,4,East,1,concept_drift
2024-06-06,6,31994.67,58,Retail,0.1313,0,13,East,1,concept_drift
2024-06-08,6,49873.35,61,Retail,0.111,1,14,West,1,concept_drift
2024-06-25,6,35620.13,27,Corporate,0.1797,0,8,West,0,concept_drift
2024-06-19,6,38125.31,32,Retail,0.0859,0,21,North,1,concept_drift
2024-06-05,6,49019.39,35,Retail,0.2545,0,5,West,1,concept_drift
2024-06-15,6,49647.39,42,Retail,0.134,0,20,South,1,concept_drift
2024-06-14,6,68839.0,41,Retail,0.8167,0,7,West,0,concept_drift
2024-06-16,6,63965.49,26,SME,0.5621,1,26,South,0,concept_drift
2024-06-06,6,58264.88,30,Corporate,0.6666,0,24,West,0,concept_drift
2024-06-17,6,47801.76,51,Corporate,0.1484,0,9,West,1,concept_drift
2024-06-17,6,43939.76,63,Retail,0.3576,0,6,East,0,concept_drift
2024-06-16,6,49601.11,64,Retail,0.2862,0,12,North,0,concept_drift
2024-06-01,6,41655.76,59,Retail,0.5274,1,25,South,0,concept_drift
2024-06-18,6,39486.05,48,Retail,0.0855,1,11,North,1,concept_drift
2024-06-04,6,48818.1,26,Corporate,0.5394,1,15,West,0,concept_drift
2024-06-22,6,36824.25,26,Retail,0.3884,0,17,West,0,concept_drift
2024-06-03,6,37746.12,61,Retail,0.2489,0,3,West,1,concept_drift
2024-06-25,6,64323.11,36,Retail,0.2762,0,17,North,0,concept_drift
2024-06-03,6,29304.81,30,Retail,0.1271,0,27,North,0,concept_drift
2024-06-13,6,34403.34,46,SME,0.4296,0,21,East,0,concept_drift
2024-06-20,6,69099.11,29,SME,0.3826,0,8,East,0,concept_drift
2024-06-04,6,44117.91,35,Retail,0.2067,0,22,East,1,concept_drift
2024-06-11,6,70640.39,60,Retail,0.4155,0,12,South,0,concept_drift
2024-06-21,6,32489.52,53,SME,0.2422,0,13,North,0,concept_drift
2024-06-05,6,51106.73,52,SME,0.2747,0,26,East,0,concept_drift
2024-06-02,6,61577.41,44,Retail,0.3222,0,12,North,0,concept_drift
2024-06-06,6,36410.43,22,Retail,0.2785,0,5,West,1,concept_drift
2024-06-25,6,75114.99,52,Retail,0.3173,1,1,North,0,concept_drift
2024-06-05,6,44144.75,28,Corporate,0.3485,0,28,East,0,concept_drift
2024-06-01,6,57636.35,36,Retail,0.6308,0,17,South,0,concept_drift
2024-06-25,6,39829.18,63,Corporate,0.3313,0,5,East,0,concept_drift
2024-06-23,6,72374.21,27,Corporate,0.4306,0,28,North,0,concept_drift
2024-06-23,6,54550.4,37,SME,0.0234,1,21,West,0,concept_drift
2024-06-11,6,81459.2,35,Retail,0.1772,0,8,West,1,concept_drift
2024-06-06,6,67686.08,38,Retail,0.2417,1,2,North,1,concept_drift
2024-06-17,6,62555.49,31,SME,0.4237,1,23,South,0,concept_drift
2024-06-11,6,35673.24,50,Retail,0.1993,0,5,East,1,concept_drift
2024-06-07,6,51257.81,63,SME,0.1546,0,14,North,0,concept_drift
2024-06-16,6,45249.84,29,Retail,0.4019,0,2,North,0,concept_drift
2024-06-20,6,50393.41,32,SME,0.2586,1,21,North,1,concept_drift
2024-06-05,6,52215.81,39,Retail,0.2872,0,12,North,1,concept_drift
2024-06-07,6,36489.54,41,Retail,0.1346,0,25,East,0,concept_drift
2024-06-03,6,47651.56,37,Corporate,0.3284,0,28,East,0,concept_drift
2024-06-02,6,48554.17,48,SME,0.1074,0,29,East,1,concept_drift
2024-06-27,6,34846.57,44,Retail,0.6964,1,14,East,0,concept_drift
2024-06-01,6,62006.26,35,Retail,0.0485,0,5,East,1,concept_drift
2024-06-08,6,53337.28,33,Corporate,0.3217,0,21,South,0,concept_drift
2024-06-24,6,62198.8,48,SME,0.4026,0,27,West,0,concept_drift
2024-06-07,6,57308.28,34,Retail,0.4925,0,18,West,1,concept_drift
2024-06-10,6,24295.62,37,Retail,0.3028,0,25,East,0,concept_drift
2024-06-14,6,37500.42,54,Retail,0.1749,0,18,West,1,concept_drift
2024-06-09,6,74798.17,45,Retail,0.599,0,16,North,0,concept_drift
2024-06-26,6,61776.34,33,Retail,0.1657,0,29,West,0,concept_drift
2024-06-11,6,25675.41,30,Retail,0.0484,1,5,East,0,concept_drift
2024-06-01,6,57050.17,34,Corporate,0.2377,0,2,South,0,concept_drift
2024-06-19,6,37521.28,29,Corporate,0.1325,0,18,West,0,concept_drift
2024-06-21,6,18552.66,39,Corporate,0.3418,0,22,North,0,concept_drift
2024-06-14,6,74858.14,48,Retail,0.2337,0,26,South,1,concept_drift
2024-06-18,6,51129.89,62,Corporate,0.1067,0,3,West,0,concept_drift
2024-06-23,6,53254.68,54,Corporate,0.3204,0,26,North,0,concept_drift
2024-06-12,6,31148.43,28,SME,0.2038,0,29,North,1,concept_drift
2024-06-22,6,32702.94,34,Retail,0.181,1,9,East,1,concept_drift
2024-06-28,6,26125.44,36,Retail,0.218,1,28,South,0,concept_drift
2024-06-27,6,71254.64,55,Corporate,0.1797,0,6,West,0,concept_drift
2024-06-10,6,25350.07,61,Retail,0.0407,0,26,South,1,concept_drift
2024-06-18,6,74251.77,41,SME,0.3743,0,26,North,0,concept_drift
2024-06-24,6,35198.54,58,Corporate,0.0431,0,18,East,0,concept_drift
2024-06-03,6,31581.81,62,Corporate,0.2659,1,1,North,1,concept_drift
2024-06-04,6,49169.41,38,Corporate,0.2804,0,18,West,0,concept_drift
2024-06-21,6,39736.86,50,Retail,0.0858,0,26,South,1,concept_drift
2024-06-22,6,51459.43,42,Retail,0.0767,0,22,West,0,concept_drift
2024-06-28,6,36842.65,35,Corporate,0.3223,1,2,West,0,concept_drift
2024-06-09,6,45297.76,50,Retail,0.4073,0,23,North,0,concept_drift
2024-06-12,6,38624.1,62,Corporate,0.2409,0,23,West,1,concept_drift
2024-06-09,6,62918.39,43,SME,0.4958,1,17,West,0,concept_drift
2024-06-09,6,57689.34,54,Retail,0.1972,0,12,West,1,concept_drift
2024-06-16,6,53715.79,34,Retail,0.4266,0,22,East,0,concept_drift
2024-06-24,6,65803.21,63,SME,0.1542,2,21,West,1,concept_drift
2024-06-05,6,53947.69,52,Retail,0.1388,0,24,South,0,concept_drift
2024-06-05,6,52681.99,33,Retail,0.524,0,24,North,0,concept_drift
2024-06-14,6,48200.69,53,Retail,0.2129,0,25,East,0,concept_drift
2024-06-20,6,39256.28,27,Corporate,0.1978,1,2,South,1,concept_drift
2024-06-14,6,39289.36,32,SME,0.7057,0,27,East,0,concept_drift
2024-06-15,6,52206.81,44,Retail,0.3128,0,1,West,0,concept_drift
2024-06-16,6,65268.6,28,SME,0.3237,0,10,North,0,concept_drift
2024-06-07,6,58555.46,41,Retail,0.0203,0,22,South,1,concept_drift
2024-06-11,6,58469.27,25,Corporate,0.1765,0,2,East,0,concept_drift
2024-06-04,6,33407.66,42,Retail,0.1917,0,5,South,1,concept_drift
2024-06-05,6,57842.48,51,Retail,0.1531,0,17,North,0,concept_drift
2024-06-14,6,44011.89,46,SME,0.1973,0,1,North,1,concept_drift
2024-06-09,6,52636.05,52,Retail,0.1283,1,14,West,0,concept_drift
2024-06-23,6,58280.22,23,Retail,0.5218,1,21,East,0,concept_drift
2024-06-09,6,32656.89,41,Corporate,0.4564,0,6,South,0,concept_drift
2024-06-24,6,52361.06,62,Retail,0.3774,1,11,North,0,concept_drift
2024-06-11,6,53543.94,35,Retail,0.4738,1,7,West,0,concept_drift
2024-06-28,6,64979.52,59,SME,0.2355,0,27,East,1,concept_drift
2024-06-19,6,42246.87,44,Corporate,0.1423,1,20,West,1,concept_drift
2024-06-19,6,49081.79,26,Retail,0.2697,0,20,West,1,concept_drift
2024-06-12,6,52549.46,40,SME,0.4409,0,21,West,0,concept_drift
2024-06-15,6,42248.21,28,Retail,0.4552,1,22,West,0,concept_drift
2024-06-02,6,41974.28,42,SME,0.5293,0,24,West,0,concept_drift
2024-06-12,6,41395.36,54,Retail,0.4418,0,9,West,0,concept_drift
2024-06-03,6,48084.15,41,Retail,0.2176,0,23,West,1,concept_drift
2024-06-26,6,76206.31,30,Retail,0.3916,1,26,West,0,concept_drift
2024-06-15,6,48618.87,52,Corporate,0.3009,1,3,West,0,concept_drift
2024-06-14,6,57313.1,29,Corporate,0.1784,0,6,East,1,concept_drift
2024-06-19,6,50473.89,32,Retail,0.5963,0,9,East,0,concept_drift
2024-06-03,6,45387.1,28,Retail,0.1034,0,6,West,1,concept_drift
2024-06-15,6,49637.03,42,Corporate,0.1062,0,28,South,1,concept_drift
2024-06-11,6,61540.18,49,SME,0.4248,0,27,North,0,concept_drift
2024-06-22,6,49197.99,36,Corporate,0.2668,0,10,North,0,concept_drift
2024-06-09,6,47585.98,29,Retail,0.376,0,24,South,0,concept_drift
2024-06-28,6,46478.4,33,Corporate,0.2811,1,8,North,0,concept_drift
2024-06-07,6,35097.8,26,Corporate,0.4744,0,20,East,0,concept_drift
2024-06-07,6,65601.35,29,Retail,0.1255,0,16,West,1,concept_drift
2024-06-07,6,43295.96,58,Corporate,0.095,0,7,East,1,concept_drift
2024-06-17,6,72041.14,35,Retail,0.142,1,23,South,1,concept_drift
2024-06-04,6,53670.59,25,Retail,0.2338,0,23,East,1,concept_drift
2024-06-25,6,71088.28,48,Corporate,0.0704,0,24,North,0,concept_drift
2024-06-04,6,47000.86,36,Corporate,0.2476,0,18,North,1,concept_drift
2024-06-07,6,39002.34,41,SME,0.1939,0,28,South,0,concept_drift
2024-06-02,6,65648.42,43,Retail,0.1694,0,18,West,1,concept_drift
2024-06-22,6,41584.79,63,Corporate,0.4085,0,15,East,0,concept_drift
2024-06-05,6,69283.05,57,Retail,0.2085,1,22,North,0,concept_drift
2024-06-10,6,58680.71,51,Corporate,0.0958,0,27,North,0,concept_drift
2024-06-18,6,71966.94,54,Retail,0.207,0,6,West,1,concept_drift
